country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks
AT,ATFRN,Frankenmarkt,Frankenmarkt,,-23-----,RQ,,,
AT,ATFRT,Frastanz,Frastanz,,--3-----,RL,,,
AT,ATFRA,Frauendorf,Frauendorf,3,--3-----,RL,,4833N 01458E,
AT,ATFAA,Frauendorf An Der Au,Frauendorf An Der Au,3,--3-----,RL,,4823N 01555E,
AT,ATFKN,Frauenkirchen,Frauenkirchen,,-23-----,RL,,4750N 01656E,
AT,ATFTL,Frauental an der Lassnitz,Frauental an der Lassnitz,6,-23-----,RL,,4650N 01516E,
AT,ATFRB,Freinberg,Freinberg,4,--3-----,RL,,4834N 01331E,Scharding
AT,ATFSD,Freistadt,Freistadt,,--3-----,RL,,4830N 01430E,
AT,ATFRE,Fresing,Fresing,,--3-----,RL,,4645N 01526E,
AT,ATFNA,Freudenau,Freudenau,9,1-3-----,RQ,,4811N 01626E,
AT,ATFDG,Friedburg,Friedburg,4,-23-----,RL,,4801N 01314E,
AT,ATFRH,Friesach,Friesach,2,--3-----,RL,,4657N 01425E,
AT,ATFRI,Fritzens,Fritzens,,-23-----,RL,,4718N 01135E,
AT,ATFLT,Frohnleiten,Frohnleiten,,--3-----,RQ,,,
AT,ATFHK,Frojach-Katsch,Frojach-Katsch,6,--3-----,RL,,4707N 01428E,
AT,ATFGN,Fügen,Fugen,7,--3-----,RL,,4721N 01151E,
AT,ATFPS,Fulpmes,Fulpmes,,1-3-----,RL,,4709N 01121E,
AT,ATFUR,Fürnitz,Furnitz,2,--3-----,RL,,4633N 01349E,
AT,ATFUF,Fürstenfeld,Furstenfeld,6,-23--6--,RL,,4703N 01605E,
AT,ATFTH,Furth bei Göttweig,Furth bei Gottweig,,--3-----,RQ,,,
AT,ATFAS,Fuschl am See,Fuschl am See,5,--3--6--,RL,,4748N 01318E,
AT,ATFSA,Fussach,Fussach,,-----6--,RL,,4729N 00939E,
AT,ATGAA,Gaaden,Gaaden,3,--3-----,RQ,,4803N 01611E,
AT,ATGBD,Gabersdorf,Gabersdorf,6,--3-----,RL,,4646N 01535E,
AT,ATGAB,Gablitz,Gablitz,3,--3-----,RQ,,4813N 01609E,
AT,ATGFZ,Gaflenz,Gaflenz,4,--3-----,RL,,4753N 01443E,
AT,ATGHR,Gaishorn am See,Gaishorn am See,6,--3-----,RL,,4729N 01433E,
AT,ATRTV,Gallbrunn,Gallbrunn,,1----6--,RL,,,
AT,AT6NR,Gallneukirchen,Gallneukirchen,4,-----6--,RL,,4821N 01425E,
AT,ATGAL,Galtür,Galtur,7,--3-----,RL,,4658N 01011E,
AT,ATGMI,Gaming,Gaming,3,--3-----,RL,,4756N 01506E,
AT,ATGA6,Gamlitz,Gamlitz,6,1----6--,RL,,4643N 01533E,
AT,ATGPN,Gampern,Gampern,4,--3-----,RL,,4759N 01333E,
AT,ATGNF,Gänserndorf,Ganserndorf,3,--3-----,RL,,4821N 01644E,
AT,ATGAK,Gars am Kamp,Gars am Kamp,3,--3-----,RL,,4835N 01539E,
AT,ATGAN,Garsten,Garsten,,--3-----,RQ,,,
AT,ATGSF,Gaspoltshofen,Gaspoltshofen,,-23-----,RL,,4808N 01344E,
AT,ATGAS,Gastern,Gastern,3,--3-----,RL,,4853N 01513E,
AT,ATGTD,Gattendorf,Gattendorf,1,--3-----,RL,,4801N 01659E,
AT,ATDER,Gedersdorf,Gedersdorf,3,--3-----,RL,,4826N 01541E,
AT,ATGNR,Geinberg,Geinberg,,-23-----,RL,,4816N 01315E,
AT,ATGRS,Geras,Geras,3,-----6--,RL,,4847N 01540E,
AT,ATGDF,Gerasdorf bei Wien,Gerasdorf bei Wien,3,--3-----,RL,,4817N 01627E,
AT,ATGER,Gerersdorf bei Güssing,Gerersdorf bei Gussing,,--3-----,RL,,4704N 01615E,
AT,ATGTR,Geretsberg,Geretsberg,4,--3-----,RL,,4805N 01256E,
AT,ATGET,Getzersdorf,Getzersdorf,3,--3-----,RL,,4820N 01541E,
AT,ATUBL,Giesshübl,Giesshubl,3,--3-----,RL,,4806N 01614E,
AT,ATGLA,Glanegg,Glanegg,2,--3-----,RL,,4643N 01411E,
AT,ATGLZ,Glanz,Glanz,,--3-----,RL,,4646N 01339E,
AT,ATGST,Gleinstätten,Gleinstatten,6,-----6--,RL,,4645N 01522E,
AT,ATGSD,Gleisdorf,Gleisdorf,,--3-----,RQ,,,
AT,ATGLD,Glinzendorf,Glinzendorf,3,--3-----,RL,,4815N 01638E,
AT,ATGLI,Glinzing,Glinzing,3,--3-----,RL,,4804N 01432E,
AT,ATGGZ,Gloggnitz,Gloggnitz,3,--3-----,RQ,,4740N 01556E,
AT,ATGMU,Gmünd,Gmund,3,--3-----,RL,,4846N 01459E,
AT,ATGMK,Gmünd In Kärnten,Gmund In Karnten,2,-----6--,RL,,4654N 01332E,
AT,ATGDN,Gmunden,Gmunden,,123-----,RL,,4755N 01348E,
AT,ATGNA,Gnas,Gnas,6,--3-----,RL,,4652N 01549E,
AT,ATGNS,Gnesau,Gnesau,2,--3-----,RL,,4646N 01358E,
AT,ATORF,Gödersdorf,Godersdorf,2,-23-----,RL,,4634N 01351E,
AT,ATGS2,Gofis,Gofis,8,--3-----,RL,,4713N 00937E,
AT,ATGOW,Goldwörth,Goldworth,4,--3-----,RL,,4820N 01406E,
AT,ATGAE,Golling an der Erlauf,Golling an der Erlauf,,--3-----,RL,,4812N 01511E,
AT,ATGGS,Golling an der Salzach,Golling an der Salzach,5,--3-----,RL,,4736N 01310E,
AT,ATGOL,Gols,Gols,1,-23-----,RL,,4754N 01654E,
AT,ATGRF,Gosdorf,Gosdorf,6,-----6--,RL,,4644N 01547E,
AT,ATGSG,Gösing,Gosing,3,--3-----,RL,,4828N 01549E,
AT,ATGOF,Gössendorf,Gossendorf,6,-----6--,RL,,4659N 01529E,
AT,ATGSB,Gottlesbrunn,Gottlesbrunn,3,--3-----,RL,,4803N 01644E,
AT,ATGMA,Göttlesbrunn-Arbesthal,Gottlesbrunn-Arbesthal,3,--3-----,RL,,4802N 01643E,
AT,ATGOT,Gotzendorf,Gotzendorf,3,--3-----,RQ,,4726N 01609E,
AT,ATGOE,Götzis,Gotzis,8,--3-----,RL,,4719N 00937E,
AT,ATGC5,Grafenbach,Grafenbach,2,--3-----,RL,,4645N 01439E,
AT,ATGRA,Grafenstein,Grafenstein,,--3-----,RL,,4636N 01427E,
AT,ATGFW,Grafenworth,Grafenworth,3,--3-----,RL,,4824N 01547E,
AT,ATGRT,Gramastetten,Gramastetten,4,--3-----,RQ,,4823N 01413E,
AT,ATGRL,Gramatneusiedl,Gramatneusiedl,,--3-----,RL,,4801N 01629E,
AT,ATB9G,Grambach,Grambach,6,--3-----,RL,,4701N 01530E,
AT,ATGNZ,Granz,Granz,,-23--6--,RL,,4813N 01509E,
AT,ATGKN,Gratkorn,Gratkorn,,--3-----,RL,,4708N 01520E,
AT,ATGTW,Gratwein,Gratwein,6,-----6--,RL,,4707N 01519E,
AT,ATGRZ,Graz,Graz,6,-2345---,AI,,4704N 01527E,
AT,ATGFS,Greifenstein,Greifenstein,3,123-----,RL,,4820N 01614E,
AT,ATGRN,Grein,Grein,,123-----,RL,,4813N 01450E,
AT,ATGFT,Greinsfurth,Greinsfurth,3,--3-----,RL,,4807N 01451E,
AT,ATGTN,Gresten,Gresten,3,--3-----,RL,,4759N 01501E,
AT,ATGMB,Gries am Brenner,Gries am Brenner,7,--3-----,RL,,4702N 01128E,
AT,ATGIE,Grieskirchen,Grieskirchen,4,--3-----,RL,,4814N 01349E,
AT,ATGRI,Griffen,Griffen,,--3-----,RL,,4642N 01444E,
AT,ATGZS,Grinzens,Grinzens,7,--3-----,RL,,4713N 01115E,
AT,ATGBG,Gröbming,Grobming,6,--3-----,RL,,4726N 01354E,
AT,ATGRR,Grobssklein,Grobssklein,6,--3-----,RL,,4644N 01526E,
AT,ATGRG,Grödig,Grodig,5,--3-----,RL,,4744N 01302E,
AT,ATGZR,Gross Gerungs,Gross Gerungs,,-23-----,RL,,4835N 01457E,
AT,ATGRU,Gross Sankt Florian,Gross Sankt Florian,6,-23-----,RL,,4649N 01519E,
AT,ATGBF,Grossebersdorf,Grossebersdorf,3,-23-----,RL,,4822N 01628E,
AT,ATGRO,Grossenzersdorf/Wien,Grossenzersdorf/Wien,9,--3-----,RL,,4812N 01632E,
AT,ATGHF,Grosshöflein,Grosshoflein,,-23-----,RL,,4750N 01629E,
AT,ATGLG,Grosslobming,Grosslobming,6,--3-----,RL,,4711N 01448E,
AT,ATGPF,Grosspetersdorf,Grosspetersdorf,1,--3-----,RL,,4714N 01619E,
AT,ATGRM,Grossraming,Grossraming,4,--3-----,RL,,4753N 01433E,
AT,ATGTL,Grossriedenthal,Grossriedenthal,3,--3-----,RQ,,4829N 15520E,
AT,ATGSU,Grossschönau,Grossschonau,3,--3-----,RL,,4839N 01456E,
AT,ATSWH,Gross-Schweinbarth,Gross-Schweinbarth,3,1-3-----,RL,,4824N 01637E,
AT,ATGSH,Gross-Siegharts,Gross-Siegharts,3,--3-----,RL,,4847N 01524E,
AT,ATGWF,Grossweikersdorf,Grossweikersdorf,3,--3-----,RL,,4828N 01559E,
AT,ATGWD,Grosswiesendorf,Grosswiesendorf,3,--3-----,RL,,4827N 01559E,
AT,ATGND,Grunddorf,Grunddorf,3,--3-----,RL,,4825N 01545E,
AT,ATGMM,Gummern,Gummern,2,-23--6--,RL,,4639N 01347E,
AT,ATGPK,Gumpoldskirchen,Gumpoldskirchen,,--3-----,RL,,4802N 01616E,
AT,ATGLO,Günselsdorf,Gunselsdorf,3,--3-----,RL,,4757N 01615E,
AT,ATGUK,Gunskirchen,Gunskirchen,,--3-----,RL,,4808N 01356E,
AT,ATGUN,Guntramsdorf,Guntramsdorf,,--3-----,RL,,4802N 01618E,
AT,ATGUT,Gurten,Gurten,4,--3-----,RL,,4815N 01320E,
AT,ATGSS,Güssing,Gussing,,--3-----,RL,,4704N 01620E,
AT,ATGSN,Gutenstein,Gutenstein,,1-3-----,RL,,4752N 01553E,
AT,ATHAG,Haag,Haag,,-23-----,RL,,4807N 01434E,
AT,ATHAH,Haag am Hausruck,Haag am Hausruck,4,-----6--,RL,,4811N 01338E,
AT,ATDOF,Hadersdorf,Hadersdorf,3,1-------,RL,,4827N 01543E,
AT,ATHKM,Hadersdorf-Kammern,Hadersdorf-Kammern,3,1-3-----,RL,,4827N 01543E,
AT,ATHRS,Hadres,Hadres,3,--3-----,RL,,4842N 01607E,
AT,ATHGB,Hagenbrunn,Hagenbrunn,3,--3-----,RL,,4820N 01624E,
AT,ATHAB,Haibach,Haibach,4,--3-----,RL,,4824N 01355E,
AT,ATHAD,Haid,Haid,,-23-----,RQ,,,
AT,ATHHN,Haidershofen,Haidershofen,4,-23-----,RL,,4804N 01427E,
AT,ATHIA,Hainburg,Hainburg,,--3-----,RL,,4808N 01656E,
AT,ATLTX,Hainfeld,Hainfeld,3,1-3-----,RL,,4802N 01546E,
AT,ATHZD,Haitzendorf,Haitzendorf,3,--3-----,RL,,4826N 01544E,
AT,ATALB,Halbturn,Halbturn,1,--3-----,RL,,4752N 01659E,
AT,ATHAL,Hall,Hall,6,--3-----,RL,,4736N 01427E,
AT,ATHIT,Hall in Tirol,Hall in Tirol,7,--3-----,RL,,4717N 01131E,
