country,code,name,name_wo,sub_division,function,status,iata,coordinates,remarks,locode
BR,RLE,Rancho Alegre D'Oeste,Rancho Alegre D'Oeste,PR,--3-----,AA,,2418S 05257W,,BRRLE
BR,RQO,Rancho Queimado,Rancho Queimado,SC,--3-----,AA,,2740S 04900W,,BRRQO
BR,RPZ,Raposa,Raposa,MA,--3-----,AA,,0224S 04406W,,BRRPZ
BR,ROZ,Raposos,Raposos,MG,--3-----,AA,,1957S 04348W,,BRROZ
BR,RSS,Raul Soares,Raul Soares,MG,--3-----,AA,,2006S 04227W,,BRRSS
BR,RZA,Realeza,Realeza,PR,--34----,AA,,2545S 05331W,@Fun@Sta@Coo,BRRZA
BR,RBC,Rebouças,Reboucas,PR,--3-----,AA,,2537S 05040W,@Coo,BRRBC
BR,REC,Recife,Recife,PE,1-34-6--,AA,,0803S 03453W,@Fun@Sta@Coo,BRREC
BR,REI,Recreio,Recreio,MG,--3-----,AA,,2132S 04228W,,BRREI
BR,RSI,Recursolândia,Recursolandia,TO,--3-----,AA,,0844S 04714W,,BRRSI
BR,REO,Redenção,Redencao,CE,--3-----,AA,,0413S 03843W,@Sta@Coo,BRREO
BR,RDC,Redenção,Redencao,PA,--34----,AA,,0801S 05001W,@Coo,BRRDC
BR,ENC,Redenção da Serra,Redencao da Serra,SP,--3-----,AA,,2316S 04532W,,BRENC
BR,RDG,Redenção do Gurguéia,Redencao do Gurgueia,PI,--3-----,AA,,0929S 04434W,,BRRDG
BR,RNA,Redentora,Redentora,RS,--3-----,AA,,2739S 05338W,,BRRNA
BR,RET,Reduto,Reduto,MG,--3-----,AA,,2014S 04159W,,BRRET
BR,RGO,Regeneração,Regeneracao,PI,--3-----,AA,,0614S 04241W,,BRRGO
BR,RFJ,Regente Feijó,Regente Feijo,SP,--3-----,AA,,2213S 05118W,@Sta@Coo,BRRFJ
BR,RLS,Reginópolis,Reginopolis,SP,--3-----,AA,,2153S 04913W,,BRRLS
BR,RGI,Registro,Registro,SP,--34----,AA,,2429S 04750W,@Fun@Sta@Coo,BRRGI
BR,RVA,Relvado,Relvado,RS,--3-----,AA,,2906S 05204W,,BRRVA
BR,RMA,Remanso,Remanso,BA,--34----,AA,,0937S 04204W,@Fun@Sta@Coo,BRRMA
BR,RMO,Remígio,Remigio,PB,--3-----,AA,,0657S 03547W,,BRRMO
BR,RNC,Renascença,Renascenca,PR,--3-----,AA,,2609S 05258W,,BRRNC
BR,RIU,Reriutaba,Reriutaba,CE,--3-----,AA,,0408S 04035W,,BRRIU
BR,QRZ,Resende,Resende,RJ,1234----,XX,,2228S 04427W,Use BR RES,BRQRZ
BR,RES,Resende,Resende,RJ,--34-6--,AA,,2228S 04426W,@Fun@Sta@Sub@Coo,BRRES
BR,RCT,Resende Costa,Resende Costa,MG,--3-----,AA,,2055S 04414W,,BRRCT
BR,RSE,Reserva,Reserva,PR,--3-----,AA,,2439S 05051W,@Sta@Coo,BRRSE
BR,RCC,Reserva do Cabaçal,Reserva do Cabacal,MT,--3-----,AA,,1507S 05823W,,BRRCC
BR,RDI,Reserva do Iguaçu,Reserva do Iguacu,PR,--3-----,AA,,2549S 05201W,,BRRDI
BR,RER,Resplendor,Resplendor,MG,--3-----,AA,,1919S 04115W,,BRRER
BR,RQA,Ressaquinha,Ressaquinha,MG,--3-----,AA,,2103S 04345W,,BRRQA
BR,REG,Restinga,Restinga,SP,--3-----,AA,,2036S 04728W,,BRREG
BR,RSA,Restinga Sêca,Restinga Seca,RS,--3-----,AA,,2948S 05322W,@Sta@Coo,BRRSA
BR,REA,Retirolândia,Retirolandia,BA,--3-----,AA,,1129S 03925W,,BRREA
BR,RHO,Riachão,Riachao,MA,--3-----,AA,,0721S 04637W,,BRRHO
BR,RHW,Riachão,Riachao,PB,--3-----,AA,,0632S 03539W,,BRRHW
BR,RDN,Riachão das Neves,Riachao das Neves,BA,--3-----,AA,,1144S 04454W,,BRRDN
BR,RBM,Riachão do Bacamarte,Riachao do Bacamarte,PB,--3-----,AA,,0715S 03539W,,BRRBM
BR,RDD,Riachão do Dantas,Riachao do Dantas,SE,--3-----,AA,,1103S 03743W,,BRRDD
BR,RIJ,Riachão do Jacuípe,Riachao do Jacuipe,BA,--3-----,AA,,1148S 03922W,@Sta@Coo,BRRIJ
BR,RCP,Riachão do Poço,Riachao do Poco,PB,--3-----,AA,,0709S 03515W,,BRRCP
BR,RIH,Riachinho,Riachinho,MG,--3-----,AA,,1613S 04600W,,BRRIH
BR,RAH,Riachinho,Riachinho,TO,--3-----,AA,,0626S 04808W,,BRRAH
BR,RCZ,Riacho da Cruz,Riacho da Cruz,RN,--3-----,AA,,0556S 03757W,,BRRCZ
BR,RAM,Riacho das Almas,Riacho das Almas,PE,--3-----,AA,,0807S 03551W,,BRRAM
BR,RSN,Riacho de Santana,Riacho de Santana,BA,--3-----,AA,,1336S 04256W,,BRRSN
BR,RHS,Riacho de Santana,Riacho de Santana,RN,--3-----,AA,,0615S 03818W,,BRRHS
BR,RHI,Riacho de Santo Antônio,Riacho de Santo Antonio,PB,--3-----,AA,,0741S 03609W,,BRRHI
BR,RCV,Riacho dos Cavalos,Riacho dos Cavalos,PB,--3-----,AA,,0626S 03739W,,BRRCV
BR,RMD,Riacho dos Machados,Riacho dos Machados,MG,--3-----,AA,,1559S 04302W,,BRRMD
BR,RIF,Riacho Frio,Riacho Frio,PI,--3-----,AA,,1007S 04457W,,BRRIF
BR,RIL,Riachuelo,Riachuelo,RN,--3-----,AA,,0548S 03549W,,BRRIL
BR,RUO,Riachuelo,Riachuelo,SE,--3-----,AA,,1043S 03711W,,BRRUO
BR,RIM,Rialma,Rialma,GO,--3-----,AA,,1518S 04935W,,BRRIM
BR,RII,Rianápolis,Rianapolis,GO,--3-----,AA,,1526S 04930W,,BRRII
BR,RFE,Ribamar Fiquene,Ribamar Fiquene,MA,--3-----,AA,,0556S 04723W,,BRRFE
BR,RRP,Ribas do Rio Pardo,Ribas do Rio Pardo,MS,--3-----,AA,,2026S 05345W,@Sta@Coo,BRRRP
BR,RBY,Ribeira,Ribeira,SP,--3-----,AA,,2439S 04900W,,BRRBY
BR,RBP,Ribeira do Amparo,Ribeira do Amparo,BA,--3-----,AA,,1102S 03825W,@Coo,BRRBP
BR,REP,Ribeira do Piauí,Ribeira do Piaui,PI,--3-----,AA,,0741S 04242W,,BRREP
BR,RPM,Ribeira do Pombal,Ribeira do Pombal,BA,--3-----,AA,,1050S 03832W,@Sta@Coo,BRRPM
BR,RBE,Ribeirão,Ribeirao,PE,--3-----,AA,,0830S 03522W,@Fun,BRRBE
BR,RBI,Ribeirão Bonito,Ribeirao Bonito,SP,--3-----,AA,,2203S 04810W,@Sta@Coo,BRRBI
BR,RIB,Ribeirão Branco,Ribeirao Branco,SP,--3-----,AC,,2413S 04845W,,BRRIB
BR,RCR,Ribeirão Cascalheira,Ribeirao Cascalheira,MT,--3-----,AA,,1255S 05150W,@Sta@Coo,BRRCR
BR,RRR,Ribeirão Claro,Ribeirao Claro,PR,--3-----,AA,,2311S 04945W,,BRRRR
BR,RRE,Ribeirão Corrente,Ribeirao Corrente,SP,--3-----,AA,,2027S 04735W,,BRRRE
BR,RNV,Ribeirão das Neves,Ribeirao das Neves,MG,--3-----,AA,,1945S 04405W,@Sta@Coo,BRRNV
BR,RLG,Ribeirão do Largo,Ribeirao do Largo,BA,--3-----,AA,,1527S 04044W,,BRRLG
BR,RDP,Ribeirão do Pinhal,Ribeirao do Pinhal,PR,--3-----,AA,,2324S 05021W,,BRRDP
BR,RSU,Ribeirão do Sul,Ribeirao do Sul,SP,--3-----,AA,,2247S 04956W,@Sta@Coo,BRRSU
BR,RBD,Ribeirão dos Índios,Ribeirao dos Indios,SP,--3-----,AA,,2150S 05136W,,BRRBD
BR,RGA,Ribeirão Grande,Ribeirao Grande,SP,--3-----,AA,,2406S 04822W,@Sta@Coo,BRRGA
BR,RPI,Ribeirão Pires,Ribeirao Pires,SP,--3-----,AA,,2342S 04624W,@Sta@Coo,BRRPI
BR,RAO,Ribeirão Preto,Ribeirao Preto,SP,-234-6--,AA,,2111S 04748W,@Fun@Sta@Coo,BRRAO
BR,RVO,Ribeirão Vermelho,Ribeirao Vermelho,MG,--3-----,AA,,2111S 04503W,@Sta@Coo,BRRVO
BR,RZO,Ribeirãozinho,Ribeiraozinho,MT,--3-----,AA,,1629S 05241W,,BRRZO
BR,RGE,Ribeiro Gonçalves,Ribeiro Goncalves,PI,--3-----,AA,,0733S 04514W,,BRRGE
BR,RBL,Ribeirópolis,Ribeiropolis,SE,--3-----,AA,,1032S 03725W,@Fun@Sta@Coo,BRRBL
BR,RFI,Rifaina,Rifaina,SP,--3-----,AA,,2004S 04725W,@Sta@Coo,BRRFI
BR,RCO,Rincão,Rincao,SP,--3-----,AA,,2135S 04804W,@Sta@Coo,BRRCO
BR,RPS,Rinópolis,Rinopolis,SP,--3-----,AA,,2143S 05043W,@Sta@Coo,BRRPS
BR,RAC,Rio Acima,Rio Acima,MG,-23-----,AA,,2005S 04347W,@Fun@Sta@Coo,BRRAC
BR,RAZ,Rio Azul,Rio Azul,PR,--3-----,AA,,2542S 05047W,@Sta@Coo,BRRAZ
BR,RBN,Rio Bananal,Rio Bananal,ES,--3-----,AA,,1916S 04019W,,BRRBN
BR,RIW,Rio Bom,Rio Bom,PR,--3-----,AA,,2345S 05124W,,BRRIW
BR,RBO,Rio Bonito,Rio Bonito,RJ,--3-----,AA,,2242S 04237W,@Sta@Coo,BRRBO
BR,RBU,Rio Bonito do Iguaçu,Rio Bonito do Iguacu,PR,--3-----,AA,,2529S 05231W,,BRRBU
BR,RBR,Rio Branco,Rio Branco,AC,--34----,AA,,0958S 06748W,@Fun@Sta@Coo,BRRBR
BR,ROB,Rio Branco,Rio Branco,MT,--3-----,AA,,1514S 05807W,,BRROB
BR,RVI,Rio Branco do Ivaí,Rio Branco do Ivai,PR,--3-----,AA,,2419S 05118W,,BRRVI
BR,RBS,Rio Branco do Sul,Rio Branco do Sul,PR,-23-----,AA,,2511S 04919W,@Fun@Sta@Coo,BRRBS
BR,RBA,Rio Brilhante,Rio Brilhante,MS,--3-----,AA,,2148S 05432W,@Sta@Coo,BRRBA
BR,RCS,Rio Casca,Rio Casca,MG,--3-----,AA,,2013S 04239W,@Sta@Coo,BRRCS
BR,ROC,Rio Claro,Rio Claro,RJ,--3-----,AA,,2243S 04408W,,BRROC
BR,RCL,Rio Claro,Rio Claro,SP,--34----,AA,,2224S 04733W,@Fun@Sta@Coo,BRRCL
BR,RSP,Rio Crespo,Rio Crespo,RO,--3-----,AA,,0942S 06254W,,BRRSP
BR,RDK,Rio da Conceição,Rio da Conceicao,TO,--3-----,AA,,1124S 04652W,,BRRDK
BR,RTS,Rio das Antas,Rio das Antas,SC,--3-----,AA,,2653S 05104W,,BRRTS
BR,RDF,Rio das Flores,Rio das Flores,RJ,--3-----,AA,,2210S 04334W,@Coo,BRRDF
BR,RTA,Rio das Ostras,Rio das Ostras,RJ,--3-----,AA,,2231S 04156W,@Sta@Coo,BRRTA
BR,RPE,Rio das Pedras,Rio das Pedras,SP,--3-----,AA,,2250S 04736W,@Sta@Coo,BRRPE
BR,RCN,Rio de Contas,Rio de Contas,BA,--3-----,AA,,1335S 04149W,,BRRCN
BR,RIO,Rio de Janeiro,Rio de Janeiro,RJ,1234567-,AA,,2252S 04313W,@Fun@Coo,BRRIO
BR,RDA,Rio do Antônio,Rio do Antonio,BA,--3-----,AA,,1424S 04204W,@Fun@Sta@Coo,BRRDA
BR,RIC,Rio do Campo,Rio do Campo,SC,--3-----,AA,,2656S 05008W,@Sta@Coo,BRRIC
BR,RFO,Rio do Fogo,Rio do Fogo,RN,--3-----,AA,,0516S 03523W,@Sta@Coo,BRRFO
BR,RIE,Rio do Oeste,Rio do Oeste,SC,--3-----,AA,,2711S 04948W,,BRRIE
BR,ROP,Rio do Pires,Rio do Pires,BA,--3-----,AA,,1307S 04217W,,BRROP
BR,RPD,Rio do Prado,Rio do Prado,MG,--3-----,AA,,1636S 04034W,,BRRPD
BR,RDS,Rio do Sul,Rio do Sul,SC,--3-----,AA,,2713S 04938W,@Coo,BRRDS
BR,DCE,Rio Doce,Rio Doce,MG,--3-----,AA,,2014S 04253W,,BRDCE
BR,RSB,Rio dos Bois,Rio dos Bois,TO,--3-----,AA,,0920S 04831W,,BRRSB
BR,RCD,Rio dos Cedros,Rio dos Cedros,SC,--3-----,AA,,2644S 04916W,@Fun@Sta,BRRCD
BR,RSD,Rio dos Índios,Rio dos Indios,RS,--3-----,AA,,2717S 05250W,,BRRSD
BR,REE,Rio Espera,Rio Espera,MG,--3-----,AA,,2051S 04327W,,BRREE
BR,RFS,Rio Formoso,Rio Formoso,PE,--3-----,AA,,0839S 03509W,,BRRFS
BR,RFN,Rio Fortuna,Rio Fortuna,SC,--3-----,AA,,2807S 04906W,,BRRFN
BR,RIG,Rio Grande,Rio Grande,RS,1234-6--,AA,,3203S 05205W,@Fun@Sta@Coo,BRRIG
BR,RGS,Rio Grande da Serra,Rio Grande da Serra,SP,--3-----,AA,,2344S 04623W,@Sta@Coo,BRRGS
BR,RGP,Rio Grande do Piauí,Rio Grande do Piaui,PI,--3-----,AA,,0746S 04308W,,BRRGP
BR,RLO,Rio Largo,Rio Largo,AL,--3-----,AA,,0929S 03551W,@Sta@Coo,BRRLO
BR,RMN,Rio Manso,Rio Manso,MG,--3-----,AA,,2015S 04418W,,BRRMN
BR,RMI,Rio Maria,Rio Maria,PA,--3-----,AA,,0718S 05002W,@Sta@Coo,BRRMI
BR,RNE,Rio Negrinho,Rio Negrinho,SC,--3-----,AA,,2615S 04931W,,BRRNE
BR,RNG,Rio Negro,Rio Negro,MS,--3-----,AA,,1926S 05459W,,BRRNG
BR,RNO,Rio Negro,Rio Negro,PR,--3-----,AA,,2606S 04947W,@Sta@Coo,BRRNO
BR,RIN,Rio Novo,Rio Novo,MG,--3-----,AA,,2128S 04307W,,BRRIN
BR,RNS,Rio Novo do Sul,Rio Novo do Sul,ES,--3-----,AA,,2051S 04056W,,BRRNS
BR,RPA,Rio Paranaíba,Rio Paranaiba,MG,--34----,AA,,1911S 04614W,@Fun@Sta@Coo,BRRPA
BR,RPO,Rio Pardo,Rio Pardo,RS,--3-----,AA,,2959S 05222W,@Fun@Sta@Sub@Coo,BRRPO
BR,RMS,Rio Pardo de Minas,Rio Pardo de Minas,MG,--3-----,AA,,1536S 04232W,,BRRMS
BR,RPC,Rio Piracicaba,Rio Piracicaba,MG,-23-----,AA,,1957S 04310W,,BRRPC
BR,RPB,Rio Pomba,Rio Pomba,MG,--3-----,AA,,2116S 04310W,@Sta@Coo,BRRPB
BR,RPT,Rio Preto,Rio Preto,MG,--3-----,AA,,2205S 04349W,,BRRPT
BR,RPV,Rio Preto da Eva,Rio Preto da Eva,AM,--3-----,AC,,0241S 05942W,,BRRPV
BR,RQE,Rio Quente,Rio Quente,GO,--3-----,AA,,1746S 04846W,@Sta@Coo,BRRQE
BR,ROR,Rio Real,Rio Real,BA,--3-----,AA,,1129S 03756W,@Sta@Coo,BRROR
BR,RRN,Rio Rufino,Rio Rufino,SC,--3-----,AA,,2751S 04946W,,BRRRN
BR,RON,Rio Sono,Rio Sono,TO,--3-----,AA,,0920S 04753W,,BRRON
BR,RTT,Rio Tinto,Rio Tinto,PB,--3-----,AA,,0648S 03504W,@Sta@Coo,BRRTT
BR,RVD,Rio Verde,Rio Verde,GO,--34----,AA,,1747S 05055W,@Fun@Sta@Coo,BRRVD
BR,VMG,Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,MS,--3-----,XX,,,Use BR RVT,BRVMG
BR,RVT,Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,MS,--3-----,AA,,1854S 05450W,,BRRVT
BR,RVH,Rio Vermelho,Rio Vermelho,MG,--3-----,AA,,1818S 04301W,,BRRVH
BR,RLA,Riolândia,Riolandia,SP,--3-----,AA,,1958S 04940W,@Sta@Coo,BRRLA
BR,RIZ,Riozinho,Riozinho,RS,--3-----,AA,,2938S 05028W,@Sta@Coo,BRRIZ
BR,RQZ,Riqueza,Riqueza,SC,--3-----,AA,,2704S 05319W,,BRRQZ
BR,RTI,Ritápolis,Ritapolis,MG,--3-----,AA,,2101S 04419W,,BRRTI
BR,RVL,Riversul,Riversul,SP,--3-----,AA,,2349S 04926W,,BRRVL
BR,RSL,Roca Sales,Roca Sales,RS,--3-----,AA,,2917S 05151W,,BRRSL
BR,RHD,Rochedo,Rochedo,MS,--3-----,AA,,1957S 05453W,,BRRHD
BR,RCM,Rochedo de Minas,Rochedo de Minas,MG,--3-----,AA,,2137S 04301W,,BRRCM
BR,ROD,Rodeio,Rodeio,SC,--3-----,AA,,2656S 04918W,@Sta@Coo,BRROD
BR,RBT,Rodeio Bonito,Rodeio Bonito,RS,--3-----,AA,,2728S 05310W,,BRRBT
BR,RDR,Rodeiro,Rodeiro,MG,--3-----,AA,,2112S 04252W,,BRRDR
BR,RDL,Rodelas,Rodelas,BA,--3-----,AA,,0850S 03846W,,BRRDL
BR,RFR,Rodolfo Fernandes,Rodolfo Fernandes,RN,--3-----,AA,,0547S 03803W,,BRRFR
BR,RAE,Rodrigues Alves,Rodrigues Alves,AC,--3-----,AA,,0744S 07238W,,BRRAE
BR,RRX,Rolador,Rolador,RS,--3-----,AA,,2815S 05449W,,BRRRX
BR,ROL,Rolândia,Rolandia,PR,--3-----,AA,,2318S 05121W,@Sta@Coo,BRROL
BR,ROT,Rolante,Rolante,RS,--3-----,AA,,2938S 05034W,,BRROT
BR,RMU,Rolim de Moura,Rolim de Moura,RO,--3-----,AA,,1143S 06147W,@Sta@Coo,BRRMU
BR,ROM,Romaria,Romaria,MG,--3-----,AA,,1853S 04734W,,BRROM
BR,RNI,Romelândia,Romelandia,SC,--3-----,AA,,2640S 05319W,,BRRNI
BR,RNR,Roncador,Roncador,PR,--3-----,AA,,2435S 05216W,,BRRNR
BR,RAT,Ronda Alta,Ronda Alta,RS,--3-----,AA,,2746S 05248W,,BRRAT
BR,RHA,Rondinha,Rondinha,RS,--3-----,AA,,2749S 05254W,,BRRHA
BR,RLD,Rondolândia,Rondolandia,MT,--3-----,AA,,1050S 06127W,,BRRLD
BR,RND,Rondon,Rondon,PR,--3-----,AA,,2324S 05245W,@Sta@Coo,BRRND
BR,RPR,Rondon do Pará,Rondon do Para,PA,--3-----,AA,,0446S 04804W,@Sta@Coo,BRRPR
BR,ROO,Rondonópolis,Rondonopolis,MT,-234----,AA,,1628S 05438W,@Fun@Sta,BRROO
BR,RGL,Roque Gonzales,Roque Gonzales,RS,--3-----,AA,,2808S 05501W,,BRRGL
BR,RAS,Rorainópolis,Rorainopolis,RR,--3-----,AA,,0056N 06025W,,BRRAS
BR,ROS,Rosana,Rosana,SP,--3-----,AA,,2234S 05303W,@Sta@Coo,BRROS
BR,RRO,Rosário,Rosario,MA,--3-----,AA,,0256S 04414W,,BRRRO
BR,RLR,Rosário da Limeira,Rosario da Limeira,MG,--3-----,AA,,2058S 04230W,,BRRLR
BR,RSC,Rosário do Catete,Rosario do Catete,SE,--3-----,AA,,1041S 03701W,@Fun@Sta@Coo,BRRSC
BR,RIV,Rosário do Ivaí,Rosario do Ivai,PR,--3-----,AA,,2415S 05114W,@Sta@Coo,BRRIV
BR,RSO,Rosário do Sul,Rosario do Sul,RS,--34----,AA,,3014S 05456W,@Fun@Sta@Coo,BRRSO
BR,ROE,Rosário Oeste,Rosario Oeste,MT,--3-----,AA,,1449S 05625W,,BRROE
BR,RSR,Roseira,Roseira,SP,-23-----,AA,,2253S 04518W,@Fun@Sta@Coo,BRRSR
BR,ROI,Roteiro,Roteiro,AL,--3-----,AA,,0949S 03558W,,BRROI
BR,RUT,Rubelita,Rubelita,MG,--3-----,AA,,1624S 04215W,,BRRUT
BR,RWB,Rubiácea,Rubiacea,SP,--3-----,AA,,2118S 05043W,,BRRWB
BR,RUB,Rubiataba,Rubiataba,GO,--3-----,AA,,1509S 04948W,@Sta@Coo,BRRUB
BR,RUM,Rubim,Rubim,MG,--3-----,AA,,1622S 04032W,,BRRUM
BR,RUE,Rubinéia,Rubineia,SP,--3-----,AA,,2010S 05059W,,BRRUE
BR,RRS,Rurópolis,Ruropolis,PA,--3-----,AA,,0405S 05454W,,BRRRS
BR,RUS,Russas,Russas,CE,--3-----,AA,,0456S 03758W,@Fun@Sta,BRRUS
BR,RYB,Ruy Barbosa,Ruy Barbosa,BA,--3-----,AA,,1217S 04030W,@Sta@Coo,BRRYB
BR,RBB,Ruy Barbosa,Ruy Barbosa,RN,--3-----,AA,,0552S 03556W,,BRRBB
BR,SAB,Sabará,Sabara,MG,--3-----,AA,,1953S 04349W,@Sta@Coo,BRSAB
BR,SWA,Sabáudia,Sabaudia,PR,--3-----,AA,,2319S 05133W,,BRSWA
BR,SNW,Sabino,Sabino,SP,--3-----,AA,,2127S 04934W,@Sta@Sub@Coo,BRSNW
BR,SBZ,Sabinópolis,Sabinopolis,MG,--3-----,AA,,1840S 04305W,@Sta@Sub@Coo,BRSBZ
BR,SBO,Saboeiro,Saboeiro,CE,--3-----,AA,,0632S 03954W,,BRSBO
BR,SRE,Sacramento,Sacramento,MG,--3-----,AA,,1951S 04726W,,BRSRE
BR,FAM,Sagrada Família,Sagrada Familia,RS,--3-----,AA,,2742S 05308W,,BRFAM
BR,GRZ,Sagres,Sagres,SP,--3-----,AA,,2152S 05057W,,BRGRZ
BR,SYR,Sairé,Saire,PE,--3-----,AA,,0819S 03542W,,BRSYR
BR,SHH,Saldanha Marinho,Saldanha Marinho,RS,--3-----,AA,,2824S 05305W,,BRSHH
BR,LEZ,Sales,Sales,SP,--3-----,AA,,2120S 04929W,,BRLEZ
BR,SOV,Sales Oliveira,Sales Oliveira,SP,--3-----,AA,,2046S 04750W,@Sta@Coo,BRSOV
BR,SEP,Salesópolis,Salesopolis,SP,--3-----,AA,,2331S 04550W,,BRSEP
BR,SEE,Salete,Salete,SC,--3-----,AC,,2658S 05000W,,BRSEE
BR,SGH,Salgadinho,Salgadinho,PB,--3-----,AA,,0706S 03650W,,BRSGH
BR,SLH,Salgadinho,Salgadinho,PE,--3-----,AA,,0756S 03538W,,BRSLH
BR,SWG,Salgado,Salgado,SE,--3-----,AA,,1101S 03728W,,BRSWG
BR,SSX,Salgado de São Félix,Salgado de Sao Felix,PB,--3-----,AA,,0721S 03526W,@Sta,BRSSX
BR,SLF,Salgado Filho,Salgado Filho,PR,--3-----,AA,,2610S 05321W,,BRSLF
BR,SGU,Salgueiro,Salgueiro,PE,--3-----,AA,,0804S 03907W,@Sta@Coo,BRSGU
BR,SAA,Salinas,Salinas,MG,--34----,AA,,1610S 04217W,@Fun@Sta@Coo,BRSAA
BR,SYG,Salinas da Margarida,Salinas da Margarida,BA,--3-----,AA,,1252S 03845W,,BRSYG
BR,SPS,Salinópolis,Salinopolis,PA,--3-----,AA,,0037S 04721W,,BRSPS
BR,SLY,Salitre,Salitre,CE,--3-----,AA,,0717S 04027W,,BRSLY
BR,SWW,Salmourão,Salmourao,SP,--3-----,AA,,2137S 05051W,,BRSWW
BR,SLX,Saloá,Saloa,PE,--3-----,AA,,0858S 03641W,,BRSLX
BR,SOQ,Saltinho,Saltinho,SC,--3-----,AA,,2636S 05303W,,BRSOQ
BR,LTI,Saltinho,Saltinho,SP,--3-----,AA,,2250S 04740W,,BRLTI
BR,SAT,Salto,Salto,SP,--3-----,AA,,2312S 04717W,@Sta@Coo,BRSAT
BR,SDY,Salto da Divisa,Salto da Divisa,MG,--3-----,AA,,1559S 03957W,,BRSDY
BR,SPO,Salto de Pirapora,Salto de Pirapora,SP,--3-----,AA,,2338S 04734W,,BRSPO
BR,SCQ,Salto do Céu,Salto do Ceu,MT,--3-----,AA,,1508S 05807W,,BRSCQ
BR,SYA,Salto do Itararé,Salto do Itarare,PR,--3-----,AA,,2336S 04937W,,BRSYA
BR,SJY,Salto do Jacuí,Salto do Jacui,RS,--3-----,AA,,2905S 05312W,,BRSJY
BR,LON,Salto do Lontra,Salto do Lontra,PR,--3-----,AA,,2546S 05318W,,BRLON
BR,SAL,Salto Grande,Salto Grande,SP,--3-----,AA,,2253S 04958W,@Fun@Sta@Coo,BRSAL
BR,VEL,Salto Veloso,Salto Veloso,SC,--3-----,AA,,2654S 05124W,,BRVEL
BR,SSA,Salvador,Salvador,BA,1-34-6--,AA,,1300S 03829W,@Fun@Sta@Coo,BRSSA
BR,LVA,Salvador das Missões,Salvador das Missoes,RS,--3-----,AA,,2807S 05450W,,BRLVA
BR,SAD,Salvador do Sul,Salvador do Sul,RS,--3-----,AA,,2926S 05130W,@Sta@Coo,BRSAD
BR,SLV,Salvaterra,Salvaterra,PA,1-3-----,AA,,0045S 04830W,@Fun@Sta@Coo,BRSLV
BR,SBY,Sambaíba,Sambaiba,MA,--3-----,AA,,0708S 04520W,,BRSBY
BR,SWX,Sampaio,Sampaio,TO,--3-----,AA,,0520S 04752W,,BRSWX
BR,SVA,Sananduva,Sananduva,RS,--3-----,AA,,2756S 05148W,@Sta@Coo,BRSVA
BR,SNC,Sanclerlândia,Sanclerlandia,GO,--3-----,AA,,1612S 05018W,@Sta@Coo,BRSNC
BR,DOL,Sandolândia,Sandolandia,TO,--3-----,AA,,1232S 04956W,,BRDOL
BR,DOV,Sandovalina,Sandovalina,SP,--3-----,AA,,2227S 05145W,,BRDOV
BR,SGW,Sangão,Sangao,SC,-23-----,AA,,2837S 04908W,,BRSGW
BR,SHO,Sanharó,Sanharo,PE,--3-----,AA,,0821S 03633W,,BRSHO
BR,SNL,Santa Adélia,Santa Adelia,SP,--3-----,AA,,2114S 04848W,@Sta@Coo,BRSNL
BR,LBE,Santa Albertina,Santa Albertina,SP,--3-----,AA,,2001S 05043W,,BRLBE
BR,LYA,Santa Amélia,Santa Amelia,PR,--3-----,AA,,2316S 05025W,,BRLYA
BR,SBB,Santa Bárbara,Santa Barbara,BA,--3-----,AA,,1157S 03857W,,BRSBB
BR,SNR,Santa Bárbara,Santa Barbara,MG,-23-----,AA,,1957S 04324W,@Fun@Sta@Coo,BRSNR
BR,BGZ,Santa Bárbara de Goiás,Santa Barbara de Goias,GO,--3-----,AA,,1634S 04941W,,BRBGZ
BR,LES,Santa Bárbara do Leste,Santa Barbara do Leste,MG,--3-----,AA,,1958S 04208W,,BRLES
BR,ERD,Santa Bárbara do Monte Verde,Santa Barbara do Monte Verde,MG,--3-----,AA,,2157S 04342W,,BRERD
BR,SNT,Santa Bárbara do Pará,Santa Barbara do Para,PA,--3-----,AA,,0113S 04817W,@Sta@Coo,BRSNT
BR,SSW,Santa Bárbara do Sul,Santa Barbara do Sul,RS,--3-----,AA,,2821S 05315W,,BRSSW
BR,UGU,Santa Bárbara do Tugúrio,Santa Barbara do Tugurio,MG,--3-----,AA,,2114S 04333W,,BRUGU
BR,SBW,Santa Bárbara d'Oeste,Santa Barbara d'Oeste,SP,--3-----,AA,,2245S 04724W,@Sta@Coo,BRSBW
BR,SBR,Santa Branca,Santa Branca,SP,--3-----,AA,,2323S 04553W,@Sta@Coo,BRSBR
BR,SBG,Santa Brígida,Santa Brigida,BA,--3-----,AA,,0943S 03807W,,BRSBG
BR,SKM,Santa Carmem,Santa Carmem,MT,--3-----,AA,,1158S 05516W,,BRSKM
BR,ILI,Santa Cecília,Santa Cecilia,PB,--3-----,AA,,0744S 03552W,,BRILI
BR,SCC,Santa Cecília,Santa Cecilia,SC,--3-----,AA,,2657S 05025W,@Sta@Coo,BRSCC
BR,VAW,Santa Cecília do Pavão,Santa Cecilia do Pavao,PR,--3-----,AA,,2330S 05046W,,BRVAW
