country,locode,name,name_wo,sub_division,function,status,iata,coordinates,remarks,UNLogNumber
CZ,CZAMV,Adamov,Adamov,,--3-----,RL,,4919N 01640E,,
CZ,CZADP,Adrspach,Adrspach,KA,--3-----,RL,,5037N 01606E,,
CZ,CZALB,Albrechtice,Albrechtice,LI,--3-----,RL,,5045N 01518E,,
CZ,CZKAL,Antoninuv Dul,Antoninuv Dul,KR,-----6--,RL,,5035N 01515E,,
CZ,CZASA,As,As,,#NAME?,AA,,,,
CZ,CZATN,Asten,Asten,OL,--3-----,RL,,4813N 01425E,,
CZ,CZBBC,Babice,Babice,JM,1-3-----,RQ,,4859N 01624E,,
CZ,CZBAB,Babice,Babice,ZL,-----6--,RL,,4907N 01729E,,
CZ,CZBAJ,Bakov nad Jizerou,Bakov nad Jizerou,ST,-23-----,RL,,5029N 01456E,,
CZ,CZBAN,Bánov,Banov,,--3-----,AA,,4859N 01743E,,
CZ,CZBAR,Bartosovice,Bartosovice,MO,1-3-----,RL,,4940N 01803E,,
CZ,CZBSK,Baska,Baska,MO,--3-----,RL,,4939N 01822E,,
CZ,CZBTV,Batelov,Batelov,JM,--3-----,RQ,,4919N 01524E,,
CZ,CZBAT,Batnovice,Batnovice,KR,--3-----,RL,,5031N 01603E,,
CZ,CZBAV,Bavorov,Bavorov,JC,--3-----,RL,,4907N 01405E,,
CZ,CZTPZ,Bechovice,Bechovice,ST,-----6--,RQ,,5005N 01437E,,
CZ,CZBEE,Bechyne,Bechyne,JC,--3-----,RL,,4918N 01429E,,
CZ,CZBVR,Becváry,Becvary,ST,--3-----,RL,,4957N 01504E,,
CZ,CZBDH,Bedihost,Bedihost,OL,-----6--,RQ,,4927N 01709E,,
CZ,CZBNR,Bela nad Radbuzou,Bela nad Radbuzou,PL,-----6--,RL,,4936N 01243E,,
CZ,CZBPB,Belá pod Bezdezem,Bela pod Bezdezem,ST,--3-----,RL,,5030N 01448E,,
CZ,CZBPK,Belá pod Kozákovem,Bela pod Kozakovem,LI,--3-----,RL,,5035N 01511E,,
CZ,CZBPP,Belá pod Pradedem,Bela pod Pradedem,OL,--3-----,RL,,5010N 01711E,,
CZ,CZBLH,Belohrad,Belohrad,20,--3-----,RL,,4942N 01412E,,
CZ,CZBEL,Belotín,Belotin,OL,--3-----,RL,,4935N 01749E,,
CZ,CZBNJ,Benátky nad Jizerou,Benatky nad Jizerou,ST,-23-----,RL,,5017N 01450E,,
CZ,CZBEN,Benesov,Benesov,,-23-----,AA,,,,
CZ,CZUBI,Benesov nad Ploucnici,Benesov nad Ploucnici,US,-----6--,RL,,5044N 01419E,,
CZ,CZBNO,Bernartice nad Odrou,Bernartice nad Odrou,MO,--3-----,RL,,4937N 01757E,,
CZ,CZBER,Beroun,Beroun,,-23-----,AA,,,,
CZ,CZBES,Bestovice,Bestovice,PA,--3-----,RL,,5001N 01613E,,
CZ,CZBZN,Bezno,Bezno,,--3-----,RL,,5022N 01447E,,
CZ,CZBIL,Bila,Bila,,#NAME?,AA,,,,
CZ,CZBLC,Bilcice,Bilcice,,--3-----,RQ,,4952N 01734E,,
CZ,CZBLN,Bílina,Bilina,,123-----,RL,,5033N 01346E,,
CZ,CZBIO,Bílovec,Bilovec,MO,-23-----,RL,,4946N 01802E,,
CZ,CZVKB,Bilovice,Bilovice,OL,-----6--,RL,,4931N 01703E,,
CZ,CZBVI,Bílovice,Bilovice,ZL,--3-----,RL,,4906N 01734E,,
CZ,CZBIP,Bily Potok,Bily Potok,,#NAME?,AA,,,,
CZ,CZPBV,Birkov,Birkov,PL,-----6--,RL,,4931N 01314E,,
CZ,CZBVS,Bitozeves,Bitozeves,US,--3-----,RL,,5022N 01339E,,
CZ,CZBLA,Blansko,Blansko,,-23-----,AA,,,,
CZ,CZTNN,Blatna,Blatna,JC,1-------,RQ,,,,
CZ,CZBTA,Blatná,Blatna,JC,-23-----,RL,,4926N 01353E,,
CZ,CZBLJ,Blatnice,Blatnice,JM,--3-----,RL,,4857N 01727E,,
CZ,CZBTN,Blatnicka,Blatnicka,JM,--3-----,RL,,4856N 01732E,,
CZ,CZBLO,Blovice,Blovice,,--3-----,RL,,4934N 01332E,,
CZ,CZBLS,Blsany,Blsany,US,--3-----,RL,,5013N 01328E,,
CZ,CZUCN,Blucina,Blucina,JM,--3-----,RL,,4904N 01639E,,
CZ,CZBLU,Bludov,Bludov,OL,--3-----,RL,,4957N 01656E,,
CZ,CZBOA,Bocanovice,Bocanovice,,--3-----,RQ,,4933N 01843E,,
CZ,CZBHV,Bochov,Bochov,KA,--3-----,RL,,5009N 01303E,,
CZ,CZBDC,Bohdalice,Bohdalice,JM,1-------,RQ,,,,
CZ,CZBHD,Bohdanec,Bohdanec,,--3-----,RQ,,,,
CZ,CZBOH,Bohumin,Bohumin,,#NAME?,AA,,,,
CZ,CZBVE,Bohunovice,Bohunovice,,-23-----,RL,,4940N 01717E,,
CZ,CZBOU,Bohuslavice,Bohuslavice,KR,-----6--,RL,,5019N 01605E,,
CZ,CZKBI,Bohuslavice nad Metuji,Bohuslavice nad Metuji,KR,-----6--,RL,,5022N 01555E,,
CZ,CZBSO,Bohusovice nad Ohri,Bohusovice nad Ohri,US,--3--6--,RL,,5030N 01409E,,
CZ,CZBHT,Bohutín,Bohutin,ST,--3-----,RL,,4939N 01357E,,
CZ,CZBKV,Bojkovice,Bojkovice,ZL,--3-----,RQ,,4902N 01749E,,
CZ,CZBOL,Bolatice,Bolatice,,1-3-----,RQ,,,,
CZ,CZBLT,Bolatice,Bolatice,MO,--3-----,RQ,,4958N 01805E,,
CZ,CZBOO,Bolehost,Bolehost,KR,--3-----,RL,,5013N 01605E,,
CZ,CZBLR,Boleradice,Boleradice,JM,--3-----,RL,,4858N 01649E,,
CZ,CZBLE,Boletice,Boletice,JC,--3-----,RQ,,4849N 01413E,,
CZ,CZB3R,Bor,Bor,KA,--3-----,RL,,5011N 01228E,,
CZ,CZBOR,Bor u Tachova,Bor u Tachova,,-23-----,AA,,,,
CZ,CZBRV,Boranovice,Boranovice,ST,-----6--,RL,,5011N 14290E,,
CZ,CZBRK,Borek,Borek,JC,--3-----,RL,,4921N 01446E,,
CZ,CZPBK,Borek,Borek,PA,-----6--,RL,,5008N 01552E,,
CZ,CZBTC,Boretice,Boretice,,1-3-----,RQ,,,,
CZ,CZBOK,Borohrádek,Borohradek,KR,--3-----,RL,,5006N 01606E,,
CZ,CZBNY,Borotín,Borotin,64,--3-----,RL,,4935N 01640E,,
CZ,CZBOV,Borovany,Borovany,,-23-----,RL,,4855N 01440E,,
CZ,CZZBE,Borsice,Borsice,ZL,-----6--,RL,,4856N 01735E,,
CZ,CZBO5,Borsov,Borsov,VY,--3-----,RL,,4924N 01526E,,
CZ,CZJBU,Borsov nad Vltavou,Borsov nad Vltavou,JC,-----6--,RL,,5032N 01558E,,
CZ,CZBKE,Boskovice,Boskovice,JM,-----6--,RQ,,4929N 01640E,,
CZ,CZBZJ,Bozejovice,Bozejovice,JM,--3-----,RQ,,4928N 01429E,,
CZ,CZBDA,Bozí Dar,Bozi Dar,,-2------,RL,,5025N 01254E,,
CZ,CZBOZ,Bozicany,Bozicany,KA,--3-----,RQ,,5016N 01247E,,
CZ,CZBNL,Brandys nad Labem,Brandys nad Labem,,--3-----,RL,,5011N 01440E,,
CZ,CZBUO,Branka,Branka,,--3-----,RL,,4953N 01752E,,
CZ,CZBVC,Brankovice,Brankovice,JM,-23-----,RL,,4909N 01709E,,
CZ,CZBTE,Brantice,Brantice,MO,--3-----,RL,,5004N 01737E,,
CZ,CZBRS,Braskov,Braskov,ST,--3-----,RL,,5006N 01406E,,
CZ,CZBRP,Brasy,Brasy,PL,--3-----,RL,,4950N 01334E,,
CZ,CZBVZ,Bratríkov,Bratrikov,LI,--3-----,RL,,5041N 01515E,,
CZ,CZBTO,Bratronice,Bratronice,20,--3-----,RL,,5004N 01401E,,
CZ,CZBRX,Bravantice,Bravantice,80,--3-----,RL,,4945N 01805E,,
CZ,CZBVA,Breclav,Breclav,,-23-5---,AA,,,,
CZ,CZBRY,Brezany,Brezany,ST,-----6--,RQ,,5006N 01448E,,
CZ,CZBZI,Brezí,Brezi,,--3-----,RL,,5039N 01407E,,
CZ,CZBRN,Breznice,Breznice,,--3-----,RL,,4933S 01358E,,
CZ,CZDBZ,Brezník,Breznik,,--3-----,RL,,4910N 01612E,,
CZ,CZBR8,Brezolupy,Brezolupy,ZL,-----6--,RL,,4909N 01735E,,
CZ,CZBRE,Brezova,Brezova,,#NAME?,AA,,,,
CZ,CZBNS,Brezová nad Svitavou,Brezova nad Svitavou,PA,--3-----,RL,,4939N 01631E,,
CZ,CZBZY,Brezuvky,Brezuvky,ZL,-----6--,RQ,,4909N 01742E,,
CZ,CZBDI,Bridlicna,Bridlicna,,--3-----,RL,,4955N 01722E,,
CZ,CZBRI,Brnik,Brnik,,--3-----,RL,,4959N 01454E,,
CZ,CZBIS,Brniste,Brniste,51,--3-----,RL,,5044N 01442E,,
CZ,CZBRQ,Brno,Brno,JM,-2345---,AA,,4912N 01638E,,
CZ,CZKBD,Brod nad Labem,Brod nad Labem,KR,-----6--,RL,,5022N 01555E,,
CZ,CZBRM,Broumov,Broumov,,#NAME?,AA,,,,
CZ,CZBRT,Brtnice,Brtnice,VY,--3-----,RL,,4919N 01541E,,
CZ,CZBBY,Brumov-Bylnice,Brumov-Bylnice,,--3-----,RQ,,4906N 01801E,,
CZ,CZBNT,Bruntál,Bruntal,,--3-----,RL,,4959N 01727E,,
CZ,CZBUB,Bubovice,Bubovice,ST,1-------,RQ,,,,
CZ,CZBLV,Buchlovice,Buchlovice,ZL,-----6--,RQ,,4505N 01720E,,
CZ,CZBCV,Bucovice,Bucovice,,--3-----,RL,,4909N 01700E,,
CZ,CZKKR,Budceves,Budceves,KR,--3-----,RL,,5019N 01515E,,
CZ,CZBUD,Budinek,Budinek,,--3-----,RL,,4945N 01412E,,
CZ,CZBNB,Budisov nad Budisovkou,Budisov nad Budisovkou,MO,-----6--,RL,,4948N 01738E,,
CZ,CZBUL,Budyne nad Ohri,Budyne nad Ohri,US,--3-----,RL,,5024N 01409E,,
CZ,CZBUS,Bustehrad,Bustehrad,ST,-23-----,RL,,5010N 01411E,,
CZ,CZBYN,Bynov,Bynov,US,-23-----,RL,,5046N 01409E,,
CZ,CZBYS,Bysice,Bysice,PR,1-------,RQ,,,,
CZ,CZBY5,Bysice,Bysice,ST,--3-----,RL,,5019N 01437E,,
CZ,CZBYE,Bystre,Bystre,PA,--3-----,RQ,,4938N 01620E,,
CZ,CZBPH,Bystrice,Bystrice,,--3-----,RL,,4938N 01844E,,
CZ,CZBNP,Bystrice nad Pernstejnem,Bystrice nad Pernstejnem,VY,--3-----,RL,,4931N 01616E,,
CZ,CZBYP,Bystrice pod Hostýnem,Bystrice pod Hostynem,ZL,-23--6--,RL,,4924N 01741E,,
CZ,CZBYT,Bystrocice,Bystrocice,OL,-----6--,RL,,4932N 17120E,,
CZ,CZBZC,Bzenec,Bzenec,JM,-23-----,RL,,4858N 01717E,,
CZ,CZCSV,Caslav,Caslav,ST,--3-----,RL,,4955N 01524E,,
CZ,CZCST,Castkov,Castkov,,--3-----,RL,,4906N 01737E,,
CZ,CZCAS,Castolovice,Castolovice,KR,--3-----,RL,,5008N 01611E,,
CZ,CZCBN,Cebin,Cebin,JM,--3-----,RQ,,4919N 01629E,,
CZ,CZCEJ,Cejkovice,Cejkovice,JM,--3-----,RL,,4854N 01657E,,
CZ,CZCLK,Celákovice,Celakovice,,-23-----,RN,,5010N 01446E,,
CZ,CZCEP,Cepi,Cepi,PR,123-----,RQ,,4959N 01542E,,
CZ,CZCY2,Cepirohy,Cepirohy,42,--3-----,RL,,5029N 01337E,,
CZ,CZCNL,Cerekvice nad Loucnou,Cerekvice nad Loucnou,PA,-23-----,RL,,4954N 01614E,,
CZ,CZSCE,Cerhovice,Cerhovice,ST,-----6--,RL,,4951N 01350E,,
CZ,CZCEH,Cerna Hora,Cerna Hora,JM,--3-----,RQ,,4925N 01635E,,
CZ,CZCVP,Cerna v Posumavi,Cerna v Posumavi,,--3-----,RQ,,4844N 01406E,,
CZ,CZC53,Cerná za Bory,Cerna za Bory,PA,--3-----,RL,,5001N 01550E,,
CZ,CZCRC,Cernice,Cernice,PL,--3-----,RL,,4925N 01341E,,
CZ,CZCNI,Cernice,Cernice,US,--3-----,RL,,5034N 01332E,,
CZ,CZCER,Cernosice,Cernosice,ST,--3-----,RL,,4958N 01419E,,
CZ,CZCNZ,Cernozice,Cernozice,,--3-----,RL,,5019N 01552E,,
CZ,CZCNC,Cernuc,Cernuc,ST,--3-----,RL,,5018N 01412E,,
CZ,CZCYD,Cerný Dul,Cerny Dul,KR,--3-----,RL,,5038N 01543E,,
CZ,CZC7V,Cervená Voda,Cervena Voda,PA,1-------,RL,,5002N 01645E,,
CZ,CZCVA,Cervená Voda,Cervena Voda,PA,--3-----,RL,,5002N 01645E,,
CZ,CZCVJ,Cervené Janovice,Cervene Janovice,ST,--3-----,RL,,4950N 01515E,,
CZ,CZCVK,Cervenka,Cervenka,OL,--3-----,RL,,4943N 01705E,,
CZ,CZCVY,Cervený Kostelec,Cerveny Kostelec,KR,--3-----,RL,,5029N 01605E,,
CZ,CZCS4,Ceská,Ceska,JM,--3-----,RL,,4917N 01634E,,
CZ,CZU7J,Ceska Kamenice,Ceska Kamenice,US,--3-----,RL,,5048N 01426E,,
CZ,CZCEK,Ceská Kubice,Ceska Kubice,,#NAME?,AA,,4922N 01251E,,
CZ,CZCLI,Ceská Lípa,Ceska Lipa,,-23-----,AA,,5041N 01433E,,
CZ,CZKCE,Ceska Metuje,Ceska Metuje,KR,-----6--,RL,,5033N 01611E,,
CZ,CZCSK,Ceská Skalice,Ceska Skalice,,-23-----,RL,,5024N 01603E,,
CZ,CZCTR,Ceská Trebová,Ceska Trebova,,-23-----,AA,,4954N 01627E,,
CZ,CZCEV,Ceská Ves,Ceska Ves,OL,1-3-----,RL,,5015N 01714E,,
CZ,CZCKB,Ceské Budejovice,Ceske Budejovice,,-23-5---,AA,,4859N 01428E,,
CZ,CZCKP,Ceské Kopisty,Ceske Kopisty,,-23-----,RN,,5032N 01410E,,
CZ,CZCEM,Ceské Mezirící,Ceske Mezirici,KR,-23-----,RL,,5017N 01603E,,
CZ,CZVEA,Ceské Velenice,Ceske Velenice,,#NAME?,AA,,4846N 01458E,,
CZ,CZCSB,Cesky Brod,Cesky Brod,,--3-----,RL,,5005N 01452E,,
CZ,CZCYB,Cesky Dub,Cesky Dub,LI,--3-----,RL,,5039N 01459E,,
CZ,CZCKR,Cesky Krumlov,Cesky Krumlov,JC,-23--6--,AA,,4849N 01419E,,
CZ,CZCEY,Cesky Rudolec,Cesky Rudolec,31,--3-----,AM,,4904N 01520E,,
CZ,CZTEA,Cesky Tesín,Cesky Tesin,,#NAME?,AA,,4945N 01837E,,
CZ,CZCTC,Cestice,Cestice,JC,--3-----,RL,,4910N 01349E,,
CZ,CZU6R,Cestín,Cestin,ST,--3-----,RL,,4940N 01446E,,
CZ,CZCCE,Cestlice,Cestlice,,--3-----,RL,,4959N 01434E,,
CZ,CZCBV,Chabarovice,Chabarovice,US,--3-----,RL,,5041N 01356E,,
CZ,CZCHB,Cheb,Cheb,,-23-5---,AA,,,,
CZ,CZCHL,Chlebicov,Chlebicov,,--3-----,RL,,,,
CZ,CZCOE,Chlebovice,Chlebovice,MO,--3-----,RL,,4940N 01817E,,
CZ,CZCLV,Chlístov,Chlistov,63,--3-----,RL,,4912N 01544E,,
CZ,CZCLM,Chlum,Chlum,JC,-23-----,RL,,4851N 01355E,,
CZ,CZC5U,Chlumcany,Chlumcany,US,--3-----,RL,,5020N 01351E,,
CZ,CZCPC,Chlumcany u Prestic,Chlumcany u Prestic,PL,-----6--,RQ,,4938N 01318E,,
CZ,CZUSC,Chlumec,Chlumec,US,--3-----,RL,,5042N 01356E,,
CZ,CZCDC,Chlumec nad Cidlinou,Chlumec nad Cidlinou,KR,-----6--,RL,,5009N 01527E,Short:Chlumec,
CZ,CZCCN,Chocen,Chocen,,123-----,RL,,5000N 01614E,,
CZ,CZCCD,Chocerady,Chocerady,ST,-----6--,RL,,4953N 01448E,,
CZ,CZCML,Chocomysl,Chocomysl,PL,--3-----,RL,,4928N 01307E,,
CZ,CZCHO,Chodov,Chodov,PL,--3--6--,RL,,4925N 01249E,,
CZ,CZCPL,Chodová Planá,Chodova Plana,,-23-----,RL,,4953N 01244E,,
CZ,CZCHM,Chomutov,Chomutov,,-23-----,AA,,,,
CZ,CZPCE,Chornice,Chornice,PA,-----6--,RL,,4940N 01645E,,
CZ,CZCBO,Chotebor,Chotebor,VY,-23-----,RL,,4943N 01541E,,
CZ,CZCHT,Chotebuz,Chotebuz,,#NAME?,AA,,,,
CZ,CZCSO,Chotesov,Chotesov,PL,--3-----,RL,,4939N 01313E,,
CZ,CZCOO,Chotoviny,Chotoviny,JC,--3-----,RQ,,,,
CZ,CZCTB,Chotysany,Chotysany,ST,--3-----,RL,,4945N 01449E,,
CZ,CZCTY,Chovotiny,Chovotiny,,--3-----,RL,,4928N 01441E,,
CZ,CZCHS,Chrast,Chrast,PA,--3-----,RL,,4954N 01558E,,
CZ,CZCRT,Chrást,Chrast,PL,--3-----,RL,,4948N 01330E,,
CZ,CZCNS,Chrást nad Sázavou,Chrast nad Sazavou,ST,--3-----,RL,,4951N 01435E,,
CZ,CZCSY,Chrastany,Chrastany,ST,-----6--,RQ,,5003N 01416E,,
CZ,CZCUL,Chrastava,Chrastava,,123-----,RL,,5049N 01458E,,
CZ,CZCBA,Chribská,Chribska,US,-----6--,RL,,5052N 01429E,,
CZ,CZCPY,Chropyne,Chropyne,ZL,--3-----,RL,,4921N 01722E,,
CZ,CZCSE,Chroustovice,Chroustovice,PA,--3-----,RL,,4958N 01600E,,
CZ,CZCHR,Chrudim,Chrudim,,-23-----,AA,,,,
CZ,CZCHZ,Chrustenice,Chrustenice,OL,1-------,RQ,,,,
CZ,CZCHA,Chuchelna,Chuchelna,LI,-----6--,RQ,,5036N 01517E,,
CZ,CZCLA,Chuchelna,Chuchelna,MO,-----6--,RQ,,4959N 01807E,,
CZ,CZCHU,Chudobín,Chudobin,,1-3-----,RL,,4934N 01616E,,
CZ,CZG44,Chvalatice,Chvalatice,JM,1----6--,RQ,,4857N 15450W,,
CZ,CZCCV,Chvalcov,Chvalcov,ZL,--3-----,RL,,4923N 01743E,,
CZ,CZCHV,Chvaletice,Chvaletice,,--3-----,RN,,5002N 01525E,,
CZ,CZAQW,Chvalovice,Chvalovice,JM,--3-----,RL,,4847N 01605E,,
CZ,CZCNE,Chyne,Chyne,ST,-----6--,RQ,,5005N 01414E,,
CZ,CZCHN,Chynov,Chynov,JC,--3-----,RQ,,,,
CZ,CZCN8,Cicenice,Cicenice,31,--3-----,RL,,4909N 01414E,,
CZ,CZMCE,Cimelice,Cimelice,JM,1-------,RQ,,,,
CZ,CZCCA,Cínovec,Cinovec,,#NAME?,AA,,5044N 01346E,,
CZ,CZCIZ,Cizkovice,Cizkovice,US,--3-----,RQ,,5029N 01402E,,
CZ,CZCHY,Ckyne,Ckyne,JC,--3-----,RL,,4908N 01321E,,
CZ,CZCLU,Clunek,Clunek,JC,--3-----,RL,,4907N 01508E,,
CZ,CZCTE,Ctineves,Ctineves,US,--3-----,RL,,5023N 01419E,,
CZ,CZCTV,Ctverín,Ctverin,LI,--3-----,RL,,5036N 01506E,,
CZ,CZLCV,Cvikov,Cvikov,LI,-----6--,RL,,5047N 01438E,,
CZ,CZDCI,Dacice,Dacice,JC,--3-----,RL,,4905N 01526E,,
CZ,CZDLC,Dalecín,Dalecin,,--3-----,RL,,4936N 01615E,,
CZ,CZDVI,Dalovice,Dalovice,KA,--3--6--,RL,,5015N 01254E,,
CZ,CZPDE,Dasice,Dasice,PA,-----6--,RL,,5001N 01555E,,
CZ,CZDAV,Davle,Davle,ST,-----6--,RL,,4953N 01423E,,
CZ,CZXC3,Deblín,Deblin,JM,--3-----,RL,,4919N 01621E,,
CZ,CZDCB,Decín,Decin,,123-5---,AA,,5047N 01413E,,
CZ,CZSKJ,Dehtary,Dehtary,ST,1----6--,RL,,5009N 14038E,,
CZ,CZDEP,Depoltovice,Depoltovice,41,--3-----,RL,,5018N 01249E,,
CZ,CZDST,Destná,Destna,JC,--3-----,RL,,4016N 01456E,,
CZ,CZDEJ,Destné,Destne,80,--3-----,RL,,4954N 01741E,,
CZ,CZDOH,Destne v Orlickych Horach,Destne v Orlickych Horach,KR,1-------,RQ,,,,
CZ,CZDTE,Detkovice,Detkovice,OL,--3-----,RL,,4925N 01705E,,
CZ,CZDMV,Detmarovice,Detmarovice,MO,--3-----,RL,,4957N 01823E,,
CZ,CZDIH,Dívcí Hrad,Divci Hrad,80,-----6--,RL,,5015N 01738E,,
CZ,CZDIV,Divisov,Divisov,,1-3--6--,RL,,4947N 01453E,,
CZ,CZDIS,Divisov,Divisov,PR,123-----,RQ,,,,
CZ,CZDKE,Dobkovice,Dobkovice,,-23-----,RL,,5042N 01410E,,
CZ,CZDBA,Dobra,Dobra,MO,--3-----,RQ,,4941N 01825E,,
CZ,CZDBY,Dobrany,Dobrany,,-23-----,RL,,4939N 01317E,,
CZ,CZDJE,Dobrejovice,Dobrejovice,ST,--3-----,RL,,4959N 01435E,,
CZ,CZDBE,Dobrenice,Dobrenice,KR,-----6--,RQ,,5090N 15390E,,
CZ,CZDOC,Dobric,Dobric,ST,-----6--,RL,,5001N 01416E,,
CZ,CZDBH,Dobrichovice,Dobrichovice,ST,--3-----,RL,,4956N 01417E,,
CZ,CZDRS,Dobris,Dobris,,123--6--,RL,,4947N 01410E,,
CZ,CZDRK,Dobrkovice,Dobrkovice,ZL,--3--6--,RL,,4906N 01740E,,
CZ,CZDRO,Dobromerice,Dobromerice,US,1----6--,RL,,5022N 01348E,,
CZ,CZDBR,Dobronín,Dobronin,VY,-----6--,RQ,,4929N 01539E,,
CZ,CZSDE,Dobrovice,Dobrovice,ST,-----6--,RL,,5022N 01457E,,
CZ,CZDDD,Dobroviz,Dobroviz,ST,1----6--,RL,,5070N 14130E,,
CZ,CZKRB,Dobruska,Dobruska,KR,1-------,RQ,,,,
CZ,CZDSI,Dobsice,Dobsice,JM,--3-----,RL,,4851N 01605E,,
CZ,CZDLN,Dolany,Dolany,,--3-----,RN,,5013N 01421E,,
CZ,CZDBV,Dolní Becva,Dolni Becva,,--3-----,RL,,4927N 01811E,,
CZ,CZDOB,Dolní Benesov,Dolni Benesov,,123-----,RL,,4955N 01807E,,
CZ,CZBBE,Dolní Berkovice,Dolni Berkovice,,123-----,RL,,5023N 01426E,,
CZ,CZDBO,Dolní Bojanovice,Dolni Bojanovice,JM,--3-----,RL,,4851N 01702E,,
CZ,CZDIB,Dolni Brezany,Dolni Brezany,PR,-----6--,RQ,,4958N 01428E,,
CZ,CZDCE,Dolní Cetno,Dolni Cetno,,-23-----,RL,,5024N 01449E,,
CZ,CZDOD,Dolní Dobrouc,Dolni Dobrouc,53,--3-----,RL,,4959N 01630E,,
CZ,CZZ4D,Dolni Dunajovice,Dolni Dunajovice,JM,--3-----,RL,,4851N 01636E,,
CZ,CZDDA,Dolní Dvoriste,Dolni Dvoriste,,#NAME?,AA,,4839N 01427E,,
CZ,CZSK5,Dolní Jircany,Dolni Jircany,ST,1-3-----,RL,,4957N 01432E,,
CZ,CZDKN,Dolní Kalná,Dolni Kalna,,--3-----,RL,,5032N 01539E,,
CZ,CZJDK,Dolni Kounice,Dolni Kounice,JM,-----6--,RQ,,4940N 16280E,,
CZ,CZDKR,Dolní Kralovice,Dolni Kralovice,20,--3-----,RL,,4940N 01509E,,
CZ,CZDOL,Dolní Lhota,Dolni Lhota,,1-3-----,RL,,4908N 01749E,,
CZ,CZDZL,Dolni Lhota u Luhacovic,Dolni Lhota u Luhacovic,MO,-----6--,RL,,4908N 01748E,,
CZ,CZDLI,Dolní Lipka,Dolni Lipka,,#NAME?,AA,,5006N 01643E,,
CZ,CZDO7,Dolni Loucky,Dolni Loucky,VY,--3-----,RL,,4922N 01621E,,
CZ,CZDJC,Dolni Pena,Dolni Pena,JC,-----6--,RQ,,4907N 01501E,,
CZ,CZDPL,Dolní Podluzí,Dolni Podluzi,US,--3-----,RL,,5053N 01436E,,
CZ,CZDNA,Dolni Poustevna,Dolni Poustevna,US,--3-----,RL,,5059N 01418E,,
CZ,CZDOE,Dolni Redice,Dolni Redice,PA,--3-----,RQ,,5005N 01555E,,
CZ,CZPDN,Dolni Roven,Dolni Roven,PA,-----6--,RL,,5002N 01559E,,
CZ,CZDLR,Dolní Rychnov,Dolni Rychnov,KA,-----6--,RQ,,5009N 01238E,,
CZ,CZODD,Dolni Ujezd (u Prerova),Dolni Ujezd (u Prerova),OL,-----6--,RL,,4933N 01732E,,
CZ,CZDVE,Dolní Vestonice,Dolni Vestonice,JM,-----6--,RQ,,4853N 01639E,,
CZ,CZM6T,Dolní Zivotice,Dolni Zivotice,MO,--3-----,RL,,4954N 01747E,,
CZ,CZDMS,Domasov,Domasov,JM,--3-----,RL,,4915N 01620E,,
CZ,CZDMZ,Domazelice,Domazelice,71,-----6--,RL,,4926N 01733E,,
CZ,CZDOM,Domazlice,Domazlice,,-23-----,AA,,,,
CZ,CZDMU,Domousnice,Domousnice,20,--3-----,RL,,5023N 01506E,,
CZ,CZDBX,Doubi,Doubi,KA,--3-----,RL,,5012N 01249E,,
CZ,CZDNS,Doubravice nad Svitavou,Doubravice nad Svitavou,JM,--3-----,RL,,4926N 01638E,,
CZ,CZV8D,Doubravnik,Doubravnik,64,--3-----,RL,,4925N 01621E,,
CZ,CZDNO,Doudleby nad Orlicí,Doudleby nad Orlici,KR,-----6--,RQ,,5006N 01615E,,
CZ,CZDHE,Drahenice,Drahenice,ST,-----6--,RL,,4931N 01358E,,
CZ,CZDRA,Drasov,Drasov,,--3-----,RL,,4920N 01629E,,
CZ,CZDRH,Drhovice,Drhovice,JC,--3-----,RL,,4926N 01434E,,
CZ,CZDSY,Drisy,Drisy,,--3--6--,RQ,,5014N 01439E,,
CZ,CZDRI,Dríten,Driten,JC,--3-----,RL,,4909N 01421E,,
CZ,CZDRN,Drnholec,Drnholec,JM,1----6--,RL,,4851N 01630E,,
CZ,CZDRE,Drnovice,Drnovice,JM,--3-----,RQ,,4917N 01657E,,
CZ,CZDRL,Drslavice,Drslavice,ZL,--3-----,RL,,4903N 01736E,,
CZ,CZDKV,Drzkov,Drzkov,,123-----,RL,,5041N 01519E,,
CZ,CZDNC,Dubenec,Dubenec,KR,--3-----,RL,,5023N 01548E,,
CZ,CZDBI,Dubi,Dubi,,--3-----,AA,,,,
CZ,CZDBK,Dubicko,Dubicko,OL,-----6--,RQ,,4950N 01657E,,
CZ,CZDLV,Dublovice,Dublovice,ST,--3-----,RQ,,4940N 01422E,,
CZ,CZ8KJ,Dubnany,Dubnany,JM,--3-----,RL,,4855N 01706E,,
CZ,CZDBN,Dubnice,Dubnice,LI,--3-----,RL,,5043N 01449E,,
CZ,CZDUC,Duchcov,Duchcov,,--3-----,RL,,5036N 01345E,,
CZ,CZDOV,Dukovany,Dukovany,VY,--3-----,RQ,,,,
CZ,CZDVO,Dvorce,Dvorce,MO,--3-----,RL,,4950N 01734E,,
CZ,CZDVK,Dvur Králové nad Labem,Dvur Kralove nad Labem,,-23-----,AA,,5026N 01549E,,
CZ,CZDYJ,Dyje,Dyje,JM,--3-----,RL,,4851N 01607E,,
CZ,CZDYM,Dymokury,Dymokury,ST,--3-----,RL,,5014N 01511E,,
CZ,CZDYN,Dynín,Dynin,JC,--3-----,RL,,4908N 01438E,,
